#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Dorea formicigenerans PLC353.8	4786	11173	13071	85798	25544	4707	238124	2908	23482	64423	35224	95260	20534	11937	40516	27575	49613	13395	36713	46868	3519	3887	45665	173183	98259	6149	5490	9955	9158	52870	9593	81101	90874	11488	9446	28538	25672	133439	0	166564	16188	109431	65012	98584	76778	132809	10417	4734	32223	125300	749	19083	31333	168104	74520	28297	11209	2512	184207	0	16628	18743	15325	10030	185416	24891	28952	35547	23123	20195	1592	40485	146597	55373	34996	5948	183538	43092	0	5746	0	2366	25717	23206	6804	33121	144800	295748	63041	4747	6458	1688	171176	9741	167051	63328	57955	42851	320430	86707	23373	53849	75657	150917	269068	29603	63872	39939	35736	60603	87159	40318	62051	92184	77302	18438	185535	21141	2970	98152
Lachnospira sp000437735 PLC355.2	4637	84057	45802	2382	9953	4354	7984	7358	2816	4785	22030	13039	6166	3650	9834	12314	5716	982	7231	8685	3824	9159	4372	12975	3536	24061	5885	16405	26451	4138	12755	14890	73105	6925	1767	19879	6728	58161	1100	20880	11012	894	20042	26592	3382	10334	9112	7928	5513	6755	3488	16106	11094	3321	0	0	6663	1122	11321	0	9380	3368	8926	777633	4687	4625	6491	7190	4953	13843	20330	8581	8249	0	8803	3979	7663	38159	0	1890	1253	10097	1533	12737	1310	11465	9656	47183	4164	6800	5437	688	21454	6534	0	10103	10451	10632	8430	7849	3807	6915	10535	6237	31269	3489	15747	41123	14087	8386	13130	900	1816	3480	2089	5744	8269	2322	0	9631
Parabacteroides merdae PLC355.27	7174	0	32824	2292	15449	970	0	24193	9033	27801	22664	121866	17728	60323	81900	4496	186077	284005	1337	12313	0	10208	266753	1477	32148	0	58334	49715	117118	0	88089	7175	0	16655	12756	71510	75796	5321	34648	3886	20090	104739	85892	31851	0	0	15611	0	0	35051	42731	30574	2351	0	98146	82925	3953	55121	62544	0	721	32921	0	95871	146623	47289	6972	19284	87961	55578	10228	0	3501	0	57794	0	7307	27025	0	632	34269	11444	38853	24513	102691	0	96760	0	8989	71443	42289	1764	50180	15376	50964	163891	0	46082	13375	129182	3431	24566	14217	4851	555	158559	28434	1944	34850	13732	0	4751	58844	39998	5126	44262	107038	22644	14814	49532
Haemophilus_D parainfluenzae_J PLC356.3	18969	21850	18778	6810	15690	13781	8204	12738	11902	35022	25006	15311	12187	6799	7421	26822	2102	24733	12220	10668	0	20985	16086	8609	10053	18886	0	7619	7149	1101	13362	0	4154	11918	3417	8551	18501	5938	13844	12306	4722	4676	5745	8326	2296	8710	15177	9791	32584	9400	4140	1997	19627	17099	8536	8326	18661	4563	8972	0	5528	10887	10950	19705	17816	18373	24329	26036	8687	30738	10838	6392	5211	16098	5557	766847	2316	11505	0	2172	37277	3220	1415	10999	3160	23588	10321	0	0	18890	5434	6230	1972	1444	6074	7398	5165	12592	747	26766	2639	6228	8279	2695	10544	8449	11975	7509	8402	6825	23413	1456	4775	764	3919	0	0	2826	8690	0
Eubacterium_G sp000434315 PLC357.15	218179	0	55385	991	21479	3497	0	0	1839	8433	9064	10387	17262	20490	9685	6197	9969	0	9376	2829	913	1034	2608	1637	2413	2509	0	2896	2307	8447	0	4734	1979	2220	0	101740	80380	887	832	619	1558	24150	24139	2545	0	869	0	0	7249	12167	0	878	10348	14192	3248	130636	431070	0	51635	0	423	2716	7603	1070	16356	12681	7296	115309	5327	1631	1176	909	1766	16877	27685	760	49104	25655	0	0	0	1648	6566	0	3308	0	32195	7703	866	0	0	0	6304	722	0	10561	32049	28954	2075	3164	0	1970	23187	3481	4479	1375	4116	4147	2294	5662	0	0	16589	0	769	14993	3937	0	11737	62086
Coprococcus eutactus S36.16	10031	14308	16980	913	128315	3540	0	17371	0	9631	16073	4142	10923	48182	9951	22093	15065	17273	13328	11241	3940	16836	3462	10581	1754	7277	8232	16118	68841	5574	47855	10240	4192	3970	5366	73362	10239	0	33003	27630	5191	20221	21839	17681	2658	9336	11865	5638	13706	28808	5857	48025	8499	7525	7399	32607	11618	14698	6107	0	3768	7685	29953	32516	13533	7705	6790	17063	8379	26569	5476	1877	4166	4256	10994	2425	51587	3937	0	2392	8462	1563	10439	7008	18980	14220	4385	8465	9628	10543	5950	0	36302	3689	15254	11348	95807	5685	22745	68234	0	13018	8321	6194	19212	8504	13862	15478	13109	70572	0	3924	5395	16233	2122	2729	6215	2624	23247	10783
Amedibacillus dolichus S37.15	3993	0	2622	11958	9528	34355	11567	0	3544	16999	35789	9925	5135	11976	11723	9281	0	0	4123	6103	33858	20521	1138	9442	7853	0	0	910	0	9210	10146	9656	19728	12721	1426	3745	3848	16324	1239	35158	41737	1200	11964	15700	29650	12427	3100	21478	12671	11503	3252	13164	3456	10935	10009	1018	11827	80106	4587	24494	22087	2786	1786	875	4637	623	2632	5077	6566	1422	18945	5719	9839	10459	3297	7117	13184	0	24088	445226	0	5896	2016	19427	0	0	6380	5380	8597	8652	228612	11383	4227	24445	3435	7741	1045	19318	7259	3301	6850	11844	4516	45852	109519	10843	6949	14428	15113	11318	4292	1544	7299	6253	8863	4367	7586	2264	2473	3809
Enterocloster sp000431375 S38.25	41718	0	60753	114968	136926	41344	1846	0	5808	31814	141020	157590	21849	104569	12475	119489	16448	11187	11184	19549	571	84210	184522	576392	96055	144576	206098	23060	80546	6676	1970	104826	581285	7280	13319	59354	13183	6475	0	9890	160462	3823	4880	12860	11442	134762	36212	23678	73660	242694	257869	42093	65845	276456	2688	127121	22009	57089	10764	0	6555	3745	4052	110927	23581	41110	49386	46532	26152	122714	13581	1344	17785	1381	7131	3092	135123	167233	877	9232	3557	16287	597	0	693	27639	10137	2171	2134	292665	32765	770	73142	114124	3015	5090	4747	7522	12000	122711	522	132031	110483	10669	9401	56275	51788	104073	4824	40507	110080	136859	1513	1821	41347	19337	15002	3762	2725	22969
Megasphaera sp000417505 S39.6	0	0	86753	3187	542	1269	13631	20004	3979	18971	0	10336	858	6574	1503	16138	604	15660	865	522	998	891	30358	9427	4080	0	2006	14671	1439	1990	548729	3422	4622	1816	1240	586	11179	17878	27950	3638	4056	0	0	888	481	1925	2318	18601	1055	8769	4129	1394	0	1234	810	0	0	0	1798	8511	2197	20675	0	588	20373	0	0	5372	0	28951	3897	0	5826	1762	1016	0	1675	6163	15829	4912	1154363	4664	0	666	780	0	2766	15840	4713	22843	9426	966	1835	21080	1867	1791	2365	708	17156	3139	77191	11529	486	44962	4943	0	1710	11510	1099	1431	9671	4160	2611	2324	3941	857	0	11091	15951	4138
Dorea_A longicatena S42.12	1041	1200	4850	3093	5139	5300	12776	3012	61231	154380	4906	3947	38007	8682	597951	30768	69813	1126	2155	69516	555	8132	544	8072	17532	634	2422	686	4584	717	13454	3622	11652	7221	233829	5467	228842	3091	0	9559	1069	152014	180007	6064	3181	9923	149500	3988	442679	14447	0	3566	622937	19818	33537	50571	2616	0	72385	0	1821641	3990	49929	7381	40374	7618	306743	102231	22430	53336	610	0	332231	1038	99420	0	4222	10414	0	0	0	999652	5100	0	14794	67189	75885	10991	15885	1389	12863	0	60658	1565	102084	6391	32304	11678	382772	3581	0	94126	7850	16932	935024	528	197016	8538	3287	13228	0	2060	49722	12538	4291	64024	73602	570	9328	4420
Rothia mucilaginosa_B S42.25	0	0	438	2369	5297	1622	8084	10432	5346	33749	6886	16037	24204	731	3255	0	8399	723	2335	3274	1384	764	0	1308	1484	0	603	0	756	1768	1154	0	1135	16958	1935	2003	969	623	1535	153601	4589	0	874	3619	15249	1833	2291	2278	0	7974	3925	1582	1642	2662	8343	944	0	672	7908	1122	831	6845	669	3615	549	468	1258	0	3091	0	504	4368	7059	13303	0	708	0	801	2726	4180	1290	299027	1378	7357	1198	3491	7575	19129	37347	6750	2255	53299	0	2948	3554	0	3013	0	4709	1520	827	477	19788	1347	833	0	712	20505	2465	702	9705	8092	3127	3397	14779	733	38153	6605	1705	0
Ruthenibacterium lactatiformans S42.5	15519	1550	68036	71536	21009	376450	1557	1397	0	5938	2262	75170	7365	4329	40439	0	17051	38175	27467	13026	20512	9130	125339	3082	1113	67452	36487	6432	24371	55798	132947	96543	428726	3932	2157	42433	19900	17397	97259	30623	172610	999059	7540	47302	49251	164709	1373	0	15265	36640	0	45972	13770	586868	11927	16024	76253	339928	88343	0	76019	19550	42853	3122	43032	15489	19687	3049	10879	184678	45010	1026	2141	94144	28249	0	188477	164753	1895	1350056	0	299025	457319	55203	38473	334309	213717	39613	243548	162738	465483	1613	19798	78570	359270	194749	222365	283187	4911	40284	0	15344	0	3114199	30449	55714	42550	56584	822918	496147	0	177131	188700	28277	36841	14652	43997	269130	46314	17399
Roseburia intestinalis S43.19	47017	5295	3145	7332	206784	2960	2720	0	8199	16418	28018	24845	11840	15028	29144	24058	120107	6641	0	48506	4562	109841	3939	13700	5431	1727	98113	153404	42401	3860	2142	14086	65239	2997	1261	7662	180366	7033	0	5300	5096	1505	31317	9529	9743	7073	4097	15682	5930	25041	9615	0	14938	48244	150026	107469	69459	1290	10766	0	1349	53628	6947	3078	5574	2596	10000	15739	81153	2699	4424	1602	2585	1829	21704	1000	127836	10817	1044	7949	12105	5632	7927	0	12506	6414	26941	28438	0	7498	4225	2755	226097	4121	1393	6549	15389	25026	74365	34311	10833	21518	8900	0	23324	11575	3282	16876	30770	6803	1525	2226	8173	4729	7455	16341	76090	5435	0	24729
Anaerobutyricum soehngenii S43.2	414	10212	4885	86323	24000	34118	233872	67435	4087	39816	11486	17275	19244	241907	199855	5824	69447	6580	34894	37591	5961	44161	3465	57950	66498	6145	14724	0	23054	52040	46288	128252	47710	5801	5303	70414	32596	12489	0	60017	1088	12423	299199	57520	29801	42449	0	10128	35433	99158	0	2749	38731	52718	47361	15462	14047	14901	130748	0	71824	32181	17001	36454	12150	85575	34129	132670	36220	8960	7011	9831	33513	51038	41865	1806	38270	34055	0	11907	0	12258	0	29487	0	25612	89436	1645	26784	23227	16250	0	41717	19820	6954	43318	32020	14901	47620	61968	0	41122	90694	227901	131844	27543	48226	55144	32632	167454	0	834	45571	22649	13508	14736	27734	0	0	41493
Choladocola sp003480725 S43.9	24570	0	23817	11849	43670	6591	6765	1178	5923	4594	54054	2323	13846	888	10450	14221	0	5327	12805	11944	2043	7268	2308	4731	6527	11103	2695	9246	18187	2696	14897	10437	9522	4729	2342	6207	8486	21827	0	6725	6176	3669	6932	11509	3491	9865	10346	0	1411	14944	0	10022	11138	2184	4586	12376	17198	784	7239	0	3416	6478	26247	12746	5404	13421	8640	11401	5448	6595	1967	0	4585	844	7319	762	17312	39568	0	3234	0	26653	2723	3353	2674	1962	8565	6340	4208	7609	1668	986	11954	3738	12246	13099	5310	4329	10718	13419	1599	8506	61418	3182	9372	0	10697	11855	15229	6077	3550	697	7291	9989	22756	4190	10361	2903	573	11495
Ruminococcus_C callidus S44.7	85143	1902	5864	24669	14597	7928	24769	555	19680	31130	7510	5207	28848	2747	14811	9515	17445	532	10772	95390	0	45848	1515	24826	66695	19487	9000	4891	44230	8819	25066	40402	4172	0	14270	23581	123465	21882	2815	6603	15704	12110	29053	17184	2252	11993	68548	0	8708	16346	5345	16889	14769	26248	11845	3808	105896	1816	70254	0	5908	155778	18557	5000	11251	10782	7979	36934	148950	39917	22810	6847	24279	4071	16243	0	564483	12255	0	31149	0	6993	7991	0	7738	0	180948	16600	6352	50725	9438	1298	46531	2951	82212	489498	21082	4108	32096	23769	0	55963	70725	3413	5919	4309	344734	87500	20529	923953	26595	12955	59985	23817	3010	8909	55121	7485	542404	26412
Gastranaerophilaceae S45.28	968	0	1445	2986	3223	3150	0	755	1136	2807	1392	2591	1631	559	2844	3487	1039	0	1274	1055	1607	2511	1230	3049	1819	2640	5271	585	576	478	5678	1542	4022	4553	693	2658	7162	0	1862	3117	2191	1003	5841	3071	498	6115	0	4596	1108	3390	0	1962	2058	1236	2116	958	1778	646	2522	833	2593	1784	726	1740	1972	1813	996	977	1868	477	2001	2361	1999	632	597	0	1434	4377	0	0	1988	5720	415736	3509	0	684	1306	4481	3564	964	1968	1179	937	15170	1018	5681	2387	1204	6480	1179	1126	2341	0	31010	8279	1136	1992	5215	1941	2583	1547	0	1113	791	3139	896	0	0	853	1898
Alistipes onderdonkii S46.14	85237	0	11498	5433	75621	0	1493	44889	0	9227	16912	16663	4607	32978	4707	13503	73226	163793	8619	28492	2141	10370	0	19355	0	173503	10079	18513	39549	1222	95816	8356	0	9585	15940	13276	56517	0	107822	0	7901	92213	60098	19482	3644	20883	5658	6256	29701	19309	33936	58115	11436	23216	0	15637	67266	56546	14561	1215	0	9639	35225	77967	0	18269	15684	11190	76325	63348	25366	69893	0	1961	8835	0	30394	11144	721	6776	69754	0	33206	1251985	48999	0	17451	0	25444	14922	27771	0	24534	61361	10431	146670	11280	24786	14945	81295	0	20643	0	0	2880	10391	62660	18867	31053	18806	22917	40770	7153	39404	12521	18436	31267	26967	33800	21740
Faecalibacterium prausnitzii_D S46.19	16595	3044	17998	37079	400313	8709	14739	22563	320983	486618	44860	33364	375478	8780	145868	16291	165502	0	103320	538899	0	381161	14901	158252	337313	92942	12740	121595	134438	96098	122679	587753	8264	2749	522917	125617	380795	38131	0	32896	26617	125293	198095	215437	22021	26936	71971	0	3892	89849	0	209493	328065	17237	125452	76610	56896	0	22435	0	10112	144152	134080	94163	123611	67973	213908	229324	359870	124841	40983	3274	764708	16042	111615	13941	176236	229629	0	2946	0	7739	57108	3030070	40615	19687	53522	15599	34386	791943	7172	23788	299161	3728	745377	289300	335383	16108	279713	275210	269938	146796	168984	0	31209	2687	783400	215881	76461	147083	4802	527195	260825	41157	57588	194905	300386	2567938	95551	455695
Acutalibacteraceae S49.19	25720	2976	4197	15134	58337	45709	28988	32851	18041	53932	48978	2343	33037	17858	72263	82557	30149	18518	51292	121765	0	51003	20657	34368	45767	11723	12444	23969	26233	3118	38114	120283	44158	10454	4112	105978	79146	48894	17006	13936	18717	41803	42964	69128	10472	64158	1751	0	6728	21512	3975	38239	11293	19225	37819	26857	46262	0	8650	0	24583	9994	40442	6223	12139	49672	11639	23381	39540	22721	21017	15683	77673	5231	32417	0	95434	57316	0	1027	0	21645	32907	21269	23681	1044541	21568	65256	49230	35428	39580	3280	106390	29630	78720	165946	36992	28488	34669	37137	0	29738	103772	33262	48692	11297	39426	98013	47071	47883	86907	17855	15499	150110	6078	30104	55297	31275	26039	74286
Escherichia coli S49.22	0	61850	8084	101290	10830	41203	795253	506731	0	122135	64856	103853	19357	13182	56866	96656	2289	135497	10682	0	357286	143439	65478	127929	11542	15834	0	11871	19358	342504	103259	55841	74324	264664	10061	34417	40045	174496	27676	700	309921	281271	5045	31487	6444	380521	11039	308976	14094	37154	928830	0	11839	121244	134753	4581	0	3324	35344	416416	225394	11533	17860	1591	22707	20009	0	3268	5501	20604	207530	204196	3029550	0	6059	507760	16399	54434	510090	67943	30035	22725	12752	167961	102784	7934594	44051	5422562	36225	1943694	20886	36437	126885	0	7394	21492	26086	203617	34482	52985	31976	38638	328745	567	43382	0	12054	12348	137363	62603	22181	63084	128342	56579	217321	132666	11622	17549	6614	35181
Acutalibacteraceae S50.10	1128	0	1796	1566	1692	994	2767	3367	1704	700	3074	0	2187	1844	45980	3031	3050	0	2099	0	713	1301	816	1687	553	0	0	3089	1530	1704	3973	1946	1404	0	911	6951	5067	0	0	2254	1493	0	6391	1834	0	1163	544	0	11014	5347	3179	1445	1202	0	1248	28361	2123	432	512913	0	2028	1289	4307	5911	1637	839	1609	2177	13230	0	634	0	1614	0	6318	0	3419	2742	957	2512	0	821	2588	1261	988	816	976096	17765	1322	783	732	2126	2209	0	2578	3482	2805	1544	3813	2769	1057	2377	2477	0	3027	691	1053	2822	1193	4555	0	0	19661	153612	979	1066	708	0	560	0
Vescimonas sp000435555 S50.17	938	524	1951	1013	1584	0	0	0	730	4675	740	0	26268	800	67448	0	4647	0	5803	3732	1927	6815	2694	5024	3083	5307	1642	7275	1825	2034	19640	8681	2148	1000	4621	1787	14396	544	907	1148	1139	3842	3697	6418	7699	1109	4821	0	0	2788	909	4083	2785	0	2393	42941	953	0	239141	0	0	1183	4156	3260	4420	1453	2569	13021	26748	6431	710	3322	6917	0	18464	62002	9561	100908	1229	2675	0	549	10130	616	19958	821	337103	1101	0	13370	587	1376	10700	2816	6736	2739	2161	3383	6219	15528	0	7200	1059	1623	1004	1410	8648	2214	41965	8667	0	916	6606	35345	1902	5775	256831	2505	0	68746
Streptococcus S50.41	2621	0	2192	34775	5314	19827	42524	5850	30917	21721	18668	142507	51857	11887	26797	17131	38699	1711	14971	11869	4261	14262	2561	13999	8150	1350	2158	4482	3476	3246	12428	11840	21921	207404	1168	7647	11415	9539	960	75507	10811	8042	20437	20054	2097	0	9448	14208	6569	10098	11287	12477	25719	13246	8241	5812	7044	1726	6484057	7398	11679	63734	5245	5536	15688	3517	17873	7710	10700	4169	6257	19357	8926	137017	10311	2206	4638	10925	12448	3526	3253	333908	16395	4337	3484	9511	3028609	28594	63327	32522	15262	934178	4857	4860	5302	9545	16537	0	48506	9913	0	4962	11356	6479	31820	4162	13603	27447	14210	17095	31400	5184	11706	7498	9268	4957	52385	6648	4580	3809
Haemophilus_D parainfluenzae S53.30	9834	49681	2776	1936	19734	3987	0	4727	5524	97826	12397	3357	28574	6194	722	9915	14692	4162	5416	5899	1445	3046	7520	1446	4040	9175	6953	8822	7862	911	2950	2708	633	1336	7601	6457	11727	3142	3464	3534	8397	0	3612	14350	0	6891	39948	0	6861	0	0	3087	3169	6544	21418	2366	7046	2302	602	2878	0	4919	1094	22849	3936	1391	3951	4619	11008	3195	0	1355	836	50505	1748	1107	8848	2040	3187	0	30583	0	694	29781	1026	8526	1711	0	564	41455	3604	83767	5195	679	549	2571	866	1880	0	7077	577	1522	2387	0	0	2769	1403	1229	1874	761	21492	576	0	0	6405	833	874	0	11714	205074
Klebsiella pneumoniae S56.12	120850	0	1851	650985	11752	944549	28620	725596	142301	2369410	10782	166289	180571	578	749748	3785865	3960	35379	47560	43756	967798	1512093	23579	0	6254	6368	61121	332791	6813	23525	405984	1452816	17807	1920048	66884	31079	4139228	15101	44195	293509	70636	2965	4140	15873	1975998	1031683	4587	2872128	5918	180410	788582	5725	35705	11021	23421	3566	199887	1011719	2050	1032106	77472	2520094	339057	11454	9860	1848210	19864	6035	7497	14450	6120	7729	30695	921	12860	1835231	22572	6446	1584000	7243787	15230	19667	1185028	1154235	0	0	6790	20916	6979	30995	18667	1880525	544131	0	3136593	20589	68091	73937	10092	21241	721037	2992092	23405	0	6521	74401	96414	36833	29239	13319	2878092	9637	1326750	145590	2013411	329246	1580898	10509	4975	15005
Faecalibacterium longum S56.8	30817	80026	32007	71374	163293	2389	0	13311	83800	20488	90236	9658	42272	41900	15891	0	71583	59149	14454	19322	0	0	6399	15057	36880	62708	44320	75251	351502	4425	65157	35214	1830	28158	28343	17848	81479	136605	52154	115004	699	37373	146465	92018	0	0	65899	0	64343	10417	29441	31604	31902	11033	16408	33768	29375	12229	9889	0	37141	80927	45051	20573	7504	73590	33537	47903	39271	34892	15488	0	0	19284	32210	0	117151	126854	0	0	70091	545	42973	51052	55602	49175	19236	0	1854	60246	57871	506847	33801	0	80902	67196	0	215323	134999	46600	73051	35958	71678	0	10541	13045	20919	15527	43874	23414	631758	0	18557	7551	0	13713	84810	229468	76021	86764
Collinsella S57.27	9944	5940	21732	2529	13207	4840	2336	9922	12593	9360	7924	9753	13783	15450	34692	0	17093	28398	14966	36126	0	5322	4070	2001	19517	33213	23038	9663	26506	2156	19461	17230	3271	6545	10743	19908	15051	20312	13919	8566	2378	37228	35733	2738	0	0	5761	0	20104	36331	19485	20907	22878	26456	5554	11741	8991	12506	11782	0	7041	13291	10498	11845	12803	20965	24465	16538	6033	18407	16830	0	16873	2218	4601	4312	23062	7339	0	0	30128	2734	4082	16064	26902	24415	14766	24438	59759	67318	19311	1372	4020949	0	27838	19411	4144	6947	26781	51048	0	18366	6162	0	8952	15436	9220	6229	23077	11886	30088	1395	17495	937314	5561	10806	24488	12286	24108	18013
Klebsiella quasipneumoniae S58.11	1567	5270	1329	34722	0	329727	5687	11710	12833	349866	959	63464	15808	971	77234	41152	0	13773	1456	624	765380	243602	4254	1157	899	1146	17593	74690	1490	160832	8642	503355	32233	640978	23553	825	47301	0	2452	25314	34110	3166	576	1977	180158	55868	0	74420	3172	17629	81467	675	8595	0	31196	0	2673	22751	596	639223	4045	31107	5252	8242	689	24981	4616	0	0	1672	0	0	7429	1352	0	64586	626	1837	939530	137537	0	10431	7262	36428	25786	2135	1805	3220	4689	0	1129	0	306365	1014818	28495	4321	6253	11879	885	2149	9030	86568	506	12882	0	11693	7670	17783	20454	7403	24507	13703	78312	14627	994719	35589	12491	9786	0	2159
Gemmiger qucibialis S58.12	114353	0	127887	2120	119666	53075	183349	317268	20063	139306	93239	11997	51525	56036	49319	37373	185559	69466	145727	115177	0	3410	61834	110641	174764	124214	42982	12471	131066	11287	72511	104258	7148	63293	56562	105161	95388	75950	27397	62334	9336	228531	10765	39640	26850	2442	0	1279	95784	73891	73960	89850	653	7632	102116	27542	116236	97943	19497	0	89117	53715	102104	8792	38717	203028	2608	53610	34906	62448	77458	98481	114098	3057	70745	15718	50233	104314	0	28850	0	5942	46602	315488	40360	43328	26861	79767	66466	113702	37393	0	130034	10125258	435050	268956	114079	38214	110210	170243	0	13912	74985	8987	63881	29375	89013	70233	268759	130326	7966	50414	104594	49861	139587	47847	16207	50673	13519	60885
Faecalibacterium longum S58.3	57749	41462	26331	79762	164987	3372	0	2077	22189	35459	62220	14934	26575	24800	13875	0	58276	34595	32052	52746	0	87267	0	26173	58302	59667	46450	47664	61733	0	48663	28729	5049	3531	10338	30754	68818	74221	3284	17134	11988	19310	31675	628219	0	32883	52970	0	38348	36073	31577	36965	31114	44192	10516	26341	89544	14956	5292	0	11490	38940	53576	22599	17426	35105	35171	40037	26381	56692	16058	0	18336	73169	15411	14663	55029	17107	0	0	40786	1018	11040	44477	36275	81668	13735	10373	711	143719	32264	20617	37522	2616899	0	57841	3443	135286	65617	72808	0	30407	248085	0	14169	0	23969	284492	33449	18899	369462	53935	13618	914	0	13495	279925	59352	161891	43066
Agathobacter rectalis S59.19	20233	0	1670	8438	119633	27724	39331	26929	0	24958	85280	102147	50917	0	131350	519674	22343	0	25311	81286	685	97055	75135	109453	194770	12146	17508	0	50845	41013	95780	112316	310897	20182	0	4164	111248	13108	0	123937	68853	134149	8463	265708	20859	0	0	24924	53132	171297	0	49292	46884	118828	53205	53446	56056	0	57124	0	126735	26258	56131	3357	0	114445	24402	108668	0	67304	0	57669	41268	8609	127281	0	33999	148449	1124	14392	0	24510	7403	131601	6544	33560	73676	0	266414	0	75858	0	73472	1554	4488760	119915	108088	7805	54299	13961	0	92850	221987	43784	337422	5231	8529	77463	79598	235766	0	3484	72303	35433	17414	6521	73899	0	0	106662
Faecousia sp900540635 S60.10	743	0	936	481	791	1216	1129	0	2174	2883	931	873	120472	480	12820	2095	4504	1269	28554	3275	0	3420	726	1527	4961	5303	1170	14077	1664	736	2075	2881	955	1681	33348	2600	11831	2425	2041	3046	872	14257	3264	2770	536	1414	816	4036	827	2205	0	491	1995	3163	1166	6416	1618	558	10100	0	4177	571	6231	746	4349	3859	1446	31530	20465	1041	992	0	1225	0	21155	0	3671	3127	0	1766	0	1203	3382	1534	9748	710	31795	1022	2973	1794	1137	0	2914	3280	680	259763	3145	2574	10474	5911	0	3517	1730	3937	6693	981	8171	2470	3315	4771	0	4727	5299	26543	0	17206	3302	0	1659	456512
Anaerobutyricum hallii S61.22	0	70009	19037	36904	12623	137787	32933	34361	12128	34082	154564	144765	25239	36964	28965	60598	44567	10263	113071	129258	0	45518	16317	321241	27516	13720	11151	12632	48439	4886	2720	55070	188966	81587	19794	63766	26314	35168	6625	102823	0	125145	43660	47808	33431	39685	11625	17077	57846	16731	0	2975	41612	361322	44184	0	0	0	123024	0	108264	14789	23322	19181	57473	11878	35058	15743	17071	30910	0	58398	60792	0	58276	9880	47783	227784	0	43048	25900	716	0	63025	0	17121	109103	44841	65788	9940	44092	3010	60796	19766	44988	51061	308708	38821	59680	28374	5351	15360	53995	2845	154888	24445	74052	57176	88987	119521	37320	6554	22351	18206	3960	13850	15518	29860	13275	14400
Ruminococcus_C sp000433635 S61.34	0	10696	5860	8562	0	7693	0	0	8873	0	0	1451	16563	14627	18799	27450	15889	31913	16922	37080	0	5930	0	41404	9877	0	3980	7805	22875	7905	28097	90182	7441	17951	21577	30611	31434	0	0	7057	15788	233976	19030	23451	14479	0	0	0	0	33346	0	7889	20964	22685	27854	15359	2238	0	13106	574	34007	16141	13533	14361	24735	28338	12705	18330	15209	26790	4909	13516	50137	5485	41900	0	44488	96858	0	2640	3412	8784	24755	46607	7988	0	20591	12294	11902	14549	3566	0	58355	0	71625	89713	411139	14078	45132	22351	0	16454	48535	0	19028	6036	21919	51741	14755	21483	1227	2164	27227	28840	12367	6454	29390	4644	1301	12309
Escherichia coli S62.26	23943	0	1066	57248	109087	340646	2249440	45649	0	137812	53397	8004	27720	51288	2057	31443	39310	65599	17454	23220	0	52669	41755	0	12561	13481	0	33928	46154	140127	45915	35291	40816	232867	13614	17437	17778	0	339704	9297	109949	38064	1888	201861	0	28450	12621	109718	9427	2974	236446	27250	26940	43616	144608	16223	19206	0	21466	282951	208309	5383	27985	20367	25841	25442	24359	2601	8676	35823	59119	11978	282957	14199	1208	0	9178	22942	301324	0	72189	0	12060	32980	150309	0	27860	0	10856	165362	9396	44583	54594	441929	17651	36054	25652	3114317	31541	30918	13033	72766	34835	611	14858	0	40767	31497	75164	35091	0	0	90923	25646	357423	103576	15109	40244	40110	35423
Ruminococcus_E sp003526955 S62.34	32149	0	0	10027	53550	2098	20698	14867	0	6361	17427	13439	32773	33740	23312	19324	1334	0	8432	9311	2144	14213	0	4675	0	8219	0	33856	42879	17153	788	40468	15669	8315	0	88626	51071	0	171372	1785	2509	16597	622	0	3856	0	0	5788	69778	9384	87871	0	5325	4422	5496	79012	42023	46967	0	0	28384	7500	2430	23194	494	130526	3373	81997	6843	5749	8354	1897	0	3249	28560	16539	31315	38618	0	7806	0	0	4665	33604	619	28974	0	151823	8201	1647	43996	0	67856	5968	22868	575	12429	2650663	808	0	0	0	16358	32682	51971	5740	1261	33422	45093	73675	10334	0	11393	2386	14971	4045	26179	0	0	36634
Roseburia inulinivorans S65.7	112217	252974	83048	149936	412615	104742	121666	66007	85271	107320	109437	88064	68326	87222	107003	254245	320412	45127	81020	245499	20402	156424	49973	96097	86091	34379	129735	54983	301951	37598	61252	115973	74574	53880	737	108531	183063	118661	38702	103125	47580	55992	85591	159166	21855	177560	34146	56938	141328	146901	40843	57455	128863	117532	69960	142003	142263	18101	82384	3733	120850	59767	123792	176935	72370	86481	117977	271653	96664	66168	32092	33542	80048	35455	121726	20459	309316	86862	0	32666	46413	31020	12614	169300	43627	149726	99542	185140	101608	57659	104440	12340	168885	73597	93807	139639	93135	122850	141228	199389	2279796	83634	212518	56732	155510	68766	156937	148096	53313	81061	39404	25615	58642	42471	76810	81410	105674	32192	33805	80159
